,timestamp,open (USD),high (USD),low (USD),close (USD),open (USD).1,high (USD).1,low (USD).1,close (USD).1,volume,market cap (USD)
787,2016-11-29,8.67579835,8.70322881,7.83617848,8.1522922,8.67579835,8.70322881,7.83617848,8.1522922,268401.26781353,2188085.56195816
788,2016-11-28,8.97944507,8.98793157,8.65403182,8.69124455,8.97944507,8.98793157,8.65403182,8.69124455,100307.20764519,871794.47182962
789,2016-11-27,9.32598467,9.32598467,8.67549618,8.98394848,9.32598467,9.32598467,8.67549618,8.98394848,147752.66665393,1327402.34475332
790,2016-11-26,9.42240614,9.49858467,9.26609384,9.32649403,9.42240614,9.49858467,9.26609384,9.32649403,31034.27796359,289441.00827993
791,2016-11-25,9.20344538,9.71072364,9.1926596,9.4250662,9.20344538,9.71072364,9.1926596,9.4250662,71216.56990155,671220.88608693
792,2016-11-24,9.79650314,9.80242667,8.9286165,9.2110459,9.79650314,9.80242667,8.9286165,9.2110459,194546.11114285,1791973.15945742
793,2016-11-23,9.84742949,9.89963155,9.73021284,9.78740704,9.84742949,9.89963155,9.73021284,9.78740704,45071.71385772,441135.20954341
794,2016-11-22,9.56872242,10.22712736,9.54090969,9.85307231,9.56872242,10.22712736,9.54090969,9.85307231,122649.2621766,1208472.0488879
795,2016-11-21,9.56519248,9.63117456,9.50039421,9.57479357,9.56519248,9.63117456,9.50039421,9.57479357,47641.91831854,456161.53298046
796,2016-11-20,9.6862564,9.7115817,9.5351922,9.55798554,9.6862564,9.7115817,9.5351922,9.55798554,48436.72209374,462957.48929089
797,2016-11-19,9.49410408,9.76324164,9.46214432,9.68623239,9.49410408,9.76324164,9.46214432,9.68623239,70419.71583542,682101.73209801
798,2016-11-18,9.92058487,9.97950035,9.44172992,9.49572101,9.92058487,9.97950035,9.44172992,9.49572101,121061.12424736,1149562.66156005
799,2016-11-17,10.00374918,10.15831443,9.87248897,9.92266425,10.00374918,10.15831443,9.87248897,9.92266425,109193.64730343,1083491.89990688
800,2016-11-16,10.21388538,10.36001697,9.91350735,10.01577442,10.21388538,10.36001697,9.91350735,10.01577442,114933.8793593,1151151.8090733
801,2016-11-15,9.99711611,10.28765815,9.82115789,10.20153679,9.99711611,10.28765815,9.82115789,10.20153679,77708.02510089,792741.27699532
802,2016-11-14,10.11848035,10.14846003,9.94303402,10.00491045,10.11848035,10.14846003,9.94303402,10.00491045,57406.29043364,574344.79509746
803,2016-11-13,9.84229542,10.37019694,9.8230044,10.12238896,9.84229542,10.37019694,9.8230044,10.12238896,72640.72800861,735297.70325048
804,2016-11-12,10.27569677,10.31445658,9.70355256,9.84949099,10.27569677,10.31445658,9.70355256,9.84949099,112459.95543429,1107673.31761237
805,2016-11-11,10.50426823,10.57941497,10.2114303,10.27569976,10.50426823,10.57941497,10.2114303,10.27569976,73943.32136693,759819.36967193
806,2016-11-10,10.62358534,10.64170958,10.47465366,10.49814308,10.62358534,10.64170958,10.47465366,10.49814308,43276.72862916,454325.2890956
807,2016-11-09,10.84815123,10.85530391,10.2497011,10.61610592,10.84815123,10.85530391,10.2497011,10.61610592,171800.81893159,1823855.69091211
808,2016-11-08,10.88829109,11.00838188,10.7996732,10.84148882,10.88829109,11.00838188,10.7996732,10.84148882,88346.8778073,957811.68786393
809,2016-11-07,10.92388902,10.97008562,10.85795439,10.89610353,10.92388902,10.97008562,10.85795439,10.89610353,74638.90610527,813273.2486507
810,2016-11-06,11.10531334,11.13663019,10.90467253,10.93848849,11.10531334,11.13663019,10.90467253,10.93848849,44964.1495563,491839.83249391
811,2016-11-05,11.12502617,11.16455561,10.99248114,11.08867314,11.12502617,11.16455561,10.99248114,11.08867314,41294.40400663,457900.14854036
812,2016-11-04,10.86153047,11.13426732,10.83976399,11.12489922,10.86153047,11.13426732,10.83976399,11.12489922,79423.47438714,883578.14805757
813,2016-11-03,10.80226961,11.08143843,10.77972321,10.86332704,10.80226961,11.08143843,10.77972321,10.86332704,137817.21251351,1497153.45134059
814,2016-11-02,10.77971876,11.15461787,10.70790075,10.79195822,10.77971876,11.15461787,10.70790075,10.79195822,124955.5604327,1348515.18792926
815,2016-11-01,10.92743246,11.04165344,10.34318864,10.77705946,10.92743246,11.04165344,10.34318864,10.77705946,192451.87987703,2074065.35207426
816,2016-10-31,11.20797011,11.52195767,10.90903167,10.93585936,11.20797011,11.52195767,10.90903167,10.93585936,126079.26140765,1378785.07086526
817,2016-10-30,10.37404165,11.41062587,10.31370632,11.21756594,10.37404165,11.41062587,10.31370632,11.21756594,113193.03929004,1269750.38237429
818,2016-10-29,11.11526883,11.20401106,9.64798074,10.38652379,11.11526883,11.20401106,9.64798074,10.38652379,291433.40244514,3026979.96885086
819,2016-10-28,11.49669751,11.56937671,10.96494601,11.11503471,11.49669751,11.56937671,10.96494601,11.11503471,149416.16886679,1660765.90281095
820,2016-10-27,11.5054206,11.54027126,11.25820681,11.48646212,11.5054206,11.54027126,11.25820681,11.48646212,99847.29922729,1146892.22043587
821,2016-10-26,11.37580948,11.65918648,11.3731876,11.50528248,11.37580948,11.65918648,11.3731876,11.50528248,83837.29854589,964571.80202988
822,2016-10-25,11.94117189,11.94817406,11.11977001,11.37963328,11.94117189,11.94817406,11.11977001,11.37963328,198738.61703859,2261572.58127028
823,2016-10-24,11.98445707,12.02608554,11.94020763,11.94992974,11.98445707,12.02608554,11.94020763,11.94992974,56649.62552737,676959.04495012
824,2016-10-23,12.07107296,12.09850589,11.94961805,11.98022692,12.07107296,12.09850589,11.94961805,11.98022692,43536.0535009,521571.80031968
825,2016-10-22,12.09223959,12.12933144,11.95528614,12.0794049,12.09223959,12.12933144,11.95528614,12.0794049,47093.94953848,568866.88494176
826,2016-10-21,12.09528795,12.13863668,12.032217,12.1049028,12.09528795,12.13863668,12.032217,12.1049028,38254.85564432,463071.30922713
827,2016-10-20,12.0017028,12.255895,11.99638117,12.09462592,12.0017028,12.255895,11.99638117,12.09462592,74188.93138466,897287.37278302
828,2016-10-19,12.55559152,12.57560046,11.92445859,11.99087849,12.55559152,12.57560046,11.92445859,11.99087849,108467.12503595,1300616.11596675
829,2016-10-18,11.98468041,12.88975004,11.97914072,12.53341767,11.98468041,12.88975004,11.97914072,12.53341767,164849.6639222,2066129.69042726
830,2016-10-17,11.9578113,12.00046569,11.84847936,11.97942312,11.9578113,12.00046569,11.84847936,11.97942312,74953.52191596,897899.953486
831,2016-10-16,11.96685089,12.03312944,11.91052316,11.95782426,11.96685089,12.03312944,11.91052316,11.95782426,36562.60410562,437209.19456522
832,2016-10-15,11.91625674,11.97529707,11.78499616,11.9710684,11.91625674,11.97529707,11.78499616,11.9710684,50221.17089707,601201.07186662
833,2016-10-14,11.92279392,12.03936936,11.8711384,11.90480638,11.92279392,12.03936936,11.8711384,11.90480638,64199.39985187,764281.42500467
834,2016-10-13,11.89974775,12.08022603,11.79865795,11.94318504,11.89974775,12.08022603,11.79865795,11.94318504,96936.25403142,1157727.61855105
835,2016-10-12,11.76309143,12.06088162,11.71092326,11.91058111,11.76309143,12.06088162,11.71092326,11.91058111,113794.99411169,1355364.50776803
836,2016-10-11,11.7365851,12.18643891,11.7365851,11.79064351,11.7365851,12.18643891,11.7365851,11.79064351,108362.6798799,1277665.72787537
837,2016-10-10,12.05853775,12.07965843,11.61648454,11.73374022,12.05853775,12.07965843,11.61648454,11.73374022,173686.04555872,2037986.93873954
838,2016-10-09,12.22553438,12.39400432,11.99164726,12.05852573,12.22553438,12.39400432,11.99164726,12.05852573,106924.9204527,1289356.90428664
839,2016-10-08,12.69319884,12.73027468,12.07279873,12.22470541,12.69319884,12.73027468,12.07279873,12.22470541,115739.67118988,1414883.38431097
840,2016-10-07,12.86006491,13.02386798,12.54245227,12.69239616,12.86006491,13.02386798,12.54245227,12.69239616,103098.21353303,1308563.36904995
841,2016-10-06,13.05735218,13.15706506,12.67530402,12.86927914,13.05735218,13.15706506,12.67530402,12.86927914,106364.99858991,1368840.85724676
842,2016-10-05,13.28571556,13.36813697,13.06319639,13.06319639,13.28571556,13.36813697,13.06319639,13.06319639,78751.3818696,1028744.76769022
843,2016-10-04,13.45376499,13.49800201,13.23355158,13.30836841,13.45376499,13.49800201,13.23355158,13.30836841,106091.25198152,1411901.46620723
844,2016-10-03,13.20628233,13.4604757,13.20628233,13.45029431,13.20628233,13.4604757,13.20628233,13.45029431,72106.71282682,969856.50917202
845,2016-10-02,13.18424774,13.30043893,13.16005251,13.21422544,13.18424774,13.30043893,13.16005251,13.21422544,46849.51761566,619080.08754133
846,2016-10-01,13.21984875,13.26640388,13.07825943,13.2053863,13.21984875,13.26640388,13.07825943,13.2053863,62231.81045698,821795.09722527
847,2016-09-30,13.09638344,13.34339919,13.06459386,13.24747634,13.09638344,13.34339919,13.06459386,13.24747634,68175.04418582,903147.28499053
848,2016-09-29,13.28512479,13.33761175,13.10252697,13.11998426,13.28512479,13.33761175,13.10252697,13.11998426,66491.98431405,872373.78784616
849,2016-09-28,13.08274176,13.50131504,13.06631175,13.29525046,13.08274176,13.50131504,13.06631175,13.29525046,80454.05208573,1069656.77266302
850,2016-09-27,12.85744746,13.22009617,12.85744746,13.08620571,12.85744746,13.22009617,12.85744746,13.08620571,81780.94577578,1070202.27994782
851,2016-09-26,13.09553413,13.13961198,12.79545473,12.85757145,13.09553413,13.13961198,12.79545473,12.85757145,60325.44894299,775638.77025822
852,2016-09-25,12.91032698,13.08611355,12.81549589,13.0659404,12.91032698,13.08611355,12.81549589,13.0659404,43811.51253319,572438.61153126
853,2016-09-24,13.35406736,13.37225606,12.68192445,12.91041811,13.35406736,13.37225606,12.68192445,12.91041811,92913.55394866,1199552.82986023
854,2016-09-23,13.22563702,13.44621963,13.1304376,13.3576978,13.22563702,13.44621963,13.1304376,13.3576978,69648.68453877,930346.08054067
855,2016-09-22,13.76584862,13.76584862,12.4504693,13.25384676,13.76584862,13.76584862,12.4504693,13.25384676,237279.27226045,3144863.11477748
856,2016-09-21,14.51934751,14.5807588,13.18634842,13.79610271,14.51934751,14.5807588,13.18634842,13.79610271,258957.52972082,3572604.67763243
857,2016-09-20,13.18583795,14.62402112,13.13025319,14.61758533,13.18583795,14.62402112,13.13025319,14.61758533,318271.63890996,4652362.84048159
858,2016-09-19,12.49693931,13.13766751,12.49693931,13.13766751,12.49693931,13.13766751,12.49693931,13.13766751,141074.98946966,1853396.30520526
859,2016-09-18,12.77463836,13.00678378,12.33521651,12.49435443,12.77463836,13.00678378,12.33521651,12.49435443,241756.75241957,3020594.55172558
860,2016-09-17,12.57296544,12.81062117,12.49574963,12.77469153,12.57296544,12.81062117,12.49574963,12.77469153,69946.33724358,893542.88218967
861,2016-09-16,12.09791253,12.76390361,11.95687332,12.60274694,12.09791253,12.76390361,11.95687332,12.60274694,192503.37780473,2426071.35529162
862,2016-09-15,11.92139809,12.19200396,11.92139809,11.99005697,11.92139809,12.19200396,11.92139809,11.99005697,125822.43648225,1508618.18171249
863,2016-09-14,11.95064974,12.09239988,11.91281588,11.93426149,11.95064974,12.09239988,11.91281588,11.93426149,95320.47231118,1137579.44217561
864,2016-09-13,11.88854956,12.21987951,11.87483698,11.99478489,11.88854956,12.21987951,11.87483698,11.99478489,227685.66183626,2731040.53617771
865,2016-09-12,11.65420127,11.9909552,11.65400787,11.89422559,11.65420127,11.9909552,11.65400787,11.89422559,64216.89554763,763810.24252752
866,2016-09-11,12.16694819,12.18015994,11.59721531,11.68610814,12.16694819,12.18015994,11.59721531,11.68610814,98137.3550032,1146843.74336771
867,2016-09-10,11.68737803,12.20349171,11.5686893,12.20349171,11.68737803,12.20349171,11.5686893,12.20349171,88432.62976589,1079186.86431476
868,2016-09-09,11.40052757,11.76125491,11.36601974,11.68752832,11.40052757,11.76125491,11.36601974,11.68752832,115858.74852644,1354102.40454612
869,2016-09-08,11.55307035,11.71471925,11.32814772,11.4005287,11.55307035,11.71471925,11.32814772,11.4005287,93168.83158988,1062173.93840779
870,2016-09-07,11.7029984,11.74691473,11.54118284,11.56632141,11.7029984,11.74691473,11.54118284,11.56632141,57092.12105129,660345.82181708
871,2016-09-06,11.76960091,11.77086894,11.47287331,11.71515016,11.76960091,11.77086894,11.47287331,11.71515016,72775.00470864,852570.10832778
872,2016-09-05,11.67950605,11.80606998,11.62027164,11.74646962,11.67950605,11.80606998,11.62027164,11.74646962,36980.25739033,434387.47009083
873,2016-09-04,11.87229412,11.87229412,11.56768973,11.70346584,11.87229412,11.87229412,11.56768973,11.70346584,73664.89165282,862134.54303176
874,2016-09-03,12.18352169,12.37013719,11.6088081,11.88192285,12.18352169,12.37013719,11.6088081,11.88192285,119109.78881418,1415253.32153112
875,2016-09-02,12.02631763,12.29701936,11.91843829,12.18425989,12.02631763,12.29701936,11.91843829,12.18425989,118345.51789495,1441952.54656907
876,2016-09-01,11.68978248,12.5566558,11.67089306,12.05405168,11.68978248,12.5566558,11.67089306,12.05405168,252420.47408205,3042689.43890073
877,2016-08-31,11.23563624,11.69857886,11.1792105,11.69857886,11.23563624,11.69857886,11.1792105,11.69857886,108554.11628684,1269928.89026399
878,2016-08-30,10.97121336,11.27644265,10.96157908,11.23809799,10.97121336,11.27644265,10.96157908,11.23809799,81552.20252541,916491.64289297
879,2016-08-29,10.97892275,11.1234883,10.80622453,10.97103357,10.97892275,11.1234883,10.80622453,10.97103357,90122.54790019,988737.49817769
880,2016-08-28,11.15186203,11.16966722,10.97545592,10.97911187,11.15186203,11.16966722,10.97545592,10.97911187,68170.91989914,748456.15604397
881,2016-08-27,11.24844401,11.26088021,11.17164332,11.17466894,11.24844401,11.26088021,11.17164332,11.17466894,43539.26025385,486536.81916898
882,2016-08-26,11.33041941,11.41280179,11.19146672,11.25431232,11.33041941,11.41280179,11.19146672,11.25431232,72131.77875441,811793.5665419
883,2016-08-25,11.02054063,11.36446152,11.00142547,11.34481533,11.02054063,11.36446152,11.00142547,11.34481533,110182.63713419,1250001.67068854
884,2016-08-24,11.03057854,11.14155565,10.99676652,11.04136642,11.03057854,11.14155565,10.99676652,11.04136642,70518.81817278,778624.11101429
885,2016-08-23,11.09942033,11.21903377,10.89575968,11.01987279,11.09942033,11.21903377,10.89575968,11.01987279,96325.87847261,1061498.92727619
886,2016-08-22,11.1704974,11.33531944,11.06138569,11.08790083,11.1704974,11.33531944,11.06138569,11.08790083,100492.93583196,1114255.70686251
887,2016-08-21,11.24345785,11.24707866,10.97882976,11.16008743,11.24345785,11.24707866,10.97882976,11.16008743,47594.83717716,531162.54431571
888,2016-08-20,10.71989018,11.30498348,10.70259302,11.2723055,10.71989018,11.30498348,10.70259302,11.2723055,135560.83539545,1528083.15034118
889,2016-08-19,10.74974357,10.78596972,10.69404724,10.7151858,10.74974357,10.78596972,10.69404724,10.7151858,85277.03122166,913759.23388296
890,2016-08-18,10.74227404,10.97603733,10.73335191,10.74688069,10.74227404,10.97603733,10.73335191,10.74688069,126723.36355763,1361880.86878821
891,2016-08-17,11.14427921,11.14811853,10.69556303,10.75279805,11.14427921,11.14811853,10.69556303,10.75279805,214221.1819613,2303477.10673088
892,2016-08-16,11.20333928,11.23160692,10.96176719,11.14219772,11.20333928,11.23160692,10.96176719,11.14219772,112123.45289662,1249301.68085029
893,2016-08-15,11.17805231,11.2995885,10.95478884,11.21724341,11.17805231,11.2995885,10.95478884,11.21724341,116579.75701047,1307703.51087581
894,2016-08-14,11.54805132,11.68122457,11.07077699,11.17970374,11.54805132,11.68122457,11.07077699,11.17970374,121844.0815051,1362180.73342962
895,2016-08-13,11.71729605,11.76440159,11.47023285,11.54043349,11.71729605,11.76440159,11.47023285,11.54043349,98089.83665232,1131999.23617527
896,2016-08-12,11.69874943,11.9871872,11.64087337,11.72197194,11.69874943,11.9871872,11.64087337,11.72197194,166738.63566926,1954505.60808833
897,2016-08-11,12.09270303,12.16371903,11.62242839,11.69890103,12.09270303,12.16371903,11.62242839,11.69890103,233795.98777108,2735156.12140836
898,2016-08-10,12.20390985,12.4667482,11.94563903,12.08013931,12.20390985,12.4667482,11.94563903,12.08013931,423329.8122858,5113883.10831193
899,2016-08-09,11.21073308,12.41561789,11.17123981,12.1934683,11.21073308,12.41561789,11.17123981,12.1934683,306535.95421207,3737736.44087699
900,2016-08-08,10.94226411,11.29285947,10.85372475,11.18022492,10.94226411,11.29285947,10.85372475,11.18022492,203811.57893973,2278659.29399112
901,2016-08-07,10.94324547,11.129243,10.81683524,10.95032609,10.94324547,11.129243,10.81683524,10.95032609,115970.51970062,1269915.0074509
902,2016-08-06,11.08920119,11.08920119,10.36241233,10.94333946,11.08920119,11.08920119,10.36241233,10.94333946,89398.30146332,978315.96030232
903,2016-08-05,11.21529297,11.27297223,10.77420941,11.08443707,11.21529297,11.27297223,10.77420941,11.08443707,91582.25419502,1015137.73357575
904,2016-08-04,10.46313602,11.41279638,10.32039401,11.14051146,10.46313602,11.41279638,10.32039401,11.14051146,228409.21347724,2544595.46072042
905,2016-08-03,8.85306711,10.51276016,8.84441869,10.406256,8.85306711,10.51276016,8.84441869,10.406256,421543.64599417,4386691.09526792
906,2016-08-02,10.92925614,11.16978438,8.07401973,8.73461933,10.92925614,11.16978438,8.07401973,8.73461933,766336.64314017,6693658.85466093
907,2016-08-01,11.89663849,12.02863964,10.93571103,10.93571103,11.89663849,12.02863964,10.93571103,10.93571103,347763.94328129,3803045.99024437
908,2016-07-31,12.48907677,12.5489134,11.50471553,11.90868528,12.48907677,12.5489134,11.50471553,11.90868528,267298.39285399,3183172.43692725
909,2016-07-30,12.82643096,12.82776506,12.48712779,12.48712779,12.82643096,12.82776506,12.48712779,12.48712779,167369.35713099,2089962.55133672
910,2016-07-29,12.85355389,12.89307032,12.60122644,12.81990753,12.85355389,12.89307032,12.60122644,12.81990753,157350.50080432,2017218.87088294
